Nome do Veэculo;;Nome da Conta;;Data do Recebimento;;Data da Posiчуo;Posiчуo;Igniчуo;Latitude;Longitude;;Aчуo;;Velocidade;Nэvel da Bateria (%);;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:31:01;;13/02/2024 21:06:53;"43,30 Km NO De COARI, AM, 5,0 Km/h";Ligada;03А 51' 28'' Sul;63А 27' 29'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:31:01;;13/02/2024 21:04:51;"43,25 Km NO De COARI, AM, 4,0 Km/h";Ligada;03А 51' 24'' Sul;63А 27' 25'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 23:36:48;;13/02/2024 21:02:50;"43,15 Km NO De COARI, AM, 5,0 Km/h";Ligada;03А 51' 23'' Sul;63А 27' 19'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:31:01;;13/02/2024 21:00:53;"43,05 Km NO De COARI, AM, 5,0 Km/h";Ligada;03А 51' 21'' Sul;63А 27' 14'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:31:01;;13/02/2024 20:58:52;"42,95 Km NO De COARI, AM, 5,0 Km/h";Ligada;03А 51' 19'' Sul;63А 27' 09'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:31:01;;13/02/2024 20:56:51;"42,86 Km NO De COARI, AM, 4,0 Km/h";Ligada;03А 51' 18'' Sul;63А 27' 04'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:31:01;;13/02/2024 20:54:50;"42,77 Km NO De COARI, AM, 5,0 Km/h";Ligada;03А 51' 15'' Sul;63А 26' 59'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 21:06:48;;13/02/2024 20:52:49;"42,70 Km NO De COARI, AM, 5,0 Km/h";Ligada;03А 51' 13'' Sul;63А 26' 54'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:31:01;;13/02/2024 20:51:53;"42,62 Km NO De COARI, AM, 5,0 Km/h";Ligada;03А 51' 14'' Sul;63А 26' 51'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:31:01;;13/02/2024 20:49:52;"42,50 Km NO De COARI, AM, 5,0 Km/h";Ligada;03А 51' 13'' Sul;63А 26' 46'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 22:08:28;;13/02/2024 20:47:51;"42,35 Km NO De COARI, AM, 6,0 Km/h";Ligada;03А 51' 14'' Sul;63А 26' 40'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:30:11;;13/02/2024 20:45:54;"42,16 Km NO De COARI, AM, 5,0 Km/h";Ligada;03А 51' 17'' Sul;63А 26' 35'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:30:11;;13/02/2024 20:43:53;"41,98 Km NO De COARI, AM, 6,0 Km/h";Ligada;03А 51' 21'' Sul;63А 26' 31'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:30:11;;13/02/2024 20:41:52;"41,77 Km NO De COARI, AM, 7,0 Km/h";Ligada;03А 51' 28'' Sul;63А 26' 28'' Oeste;;Ver no mapa;;7;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:30:11;;13/02/2024 20:39:51;"41,52 Km NO De COARI, AM, 7,0 Km/h";Ligada;03А 51' 34'' Sul;63А 26' 22'' Oeste;;Ver no mapa;;7;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 21:05:58;;13/02/2024 20:37:50;"41,29 Km NO De COARI, AM, 6,0 Km/h";Ligada;03А 51' 39'' Sul;63А 26' 16'' Oeste;;Ver no mapa;;6;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:30:11;;13/02/2024 20:36:53;"41,19 Km NO De COARI, AM, 5,0 Km/h";Ligada;03А 51' 40'' Sul;63А 26' 13'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:30:11;;13/02/2024 20:34:51;"41,02 Km NO De COARI, AM, 5,0 Km/h";Ligada;03А 51' 42'' Sul;63А 26' 07'' Oeste;;Ver no mapa;;5;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 20:34:18;;13/02/2024 20:32:50;"40,88 Km NO De COARI, AM, 4,0 Km/h";Ligada;03А 51' 43'' Sul;63А 26' 03'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:30:11;;13/02/2024 20:30:53;"40,77 Km NO De COARI, AM, 3,0 Km/h";Ligada;03А 51' 44'' Sul;63А 25' 59'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:30:11;;13/02/2024 20:28:52;"40,65 Km NO De COARI, AM, 3,0 Km/h";Ligada;03А 51' 47'' Sul;63А 25' 56'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:30:11;;13/02/2024 20:26:50;"40,54 Km NO De COARI, AM, 3,0 Km/h";Ligada;03А 51' 50'' Sul;63А 25' 54'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:30:11;;13/02/2024 20:24:49;"40,44 Km NO De COARI, AM, 3,0 Km/h";Ligada;03А 51' 51'' Sul;63А 25' 51'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 20:26:48;;13/02/2024 20:22:49;"40,33 Km NO De COARI, AM, 3,0 Km/h";Ligada;03А 51' 53'' Sul;63А 25' 48'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:30:11;;13/02/2024 20:21:52;"40,28 Km NO De COARI, AM, 3,0 Km/h";Ligada;03А 51' 54'' Sul;63А 25' 47'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:30:11;;13/02/2024 20:19:51;"40,19 Km NO De COARI, AM, 3,0 Km/h";Ligada;03А 51' 57'' Sul;63А 25' 46'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 20:33:28;;13/02/2024 20:17:50;"40,15 Km NO De COARI, AM, 2,0 Km/h";Ligada;03А 52' 01'' Sul;63А 25' 47'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:30:11;;13/02/2024 20:15:53;"40,13 Km NO De COARI, AM, 3,0 Km/h";Ligada;03А 52' 01'' Sul;63А 25' 45'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 20:13:52;"40,19 Km NO De COARI, AM, 2,0 Km/h";Ligada;03А 51' 56'' Sul;63А 25' 44'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 20:11:51;"40,20 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 51' 54'' Sul;63А 25' 43'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 20:09:50;"40,18 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 51' 54'' Sul;63А 25' 43'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 20:17:38;;13/02/2024 20:07:50;"40,17 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 51' 55'' Sul;63А 25' 43'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 20:06:52;"40,17 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 51' 55'' Sul;63А 25' 43'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 20:04:51;"40,11 Km NO De COARI, AM, 2,0 Km/h";Ligada;03А 51' 56'' Sul;63А 25' 42'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 20:32:38;;13/02/2024 20:02:50;"40,00 Km NO De COARI, AM, 4,0 Km/h";Ligada;03А 51' 58'' Sul;63А 25' 38'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 20:00:52;"39,90 Km NO De COARI, AM, 2,0 Km/h";Ligada;03А 52' 00'' Sul;63А 25' 35'' Oeste;;Ver no mapa;;2;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 19:58:51;"39,84 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 00'' Sul;63А 25' 33'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 19:56:50;"39,82 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 34'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 19:54:49;"39,82 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 33'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 19:50:29;"39,82 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 01'' Sul;63А 25' 33'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 20:10:58;;13/02/2024 19:50:29;"39,82 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 01'' Sul;63А 25' 33'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 19:49:51;"39,82 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 01'' Sul;63А 25' 33'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 20:31:48;;13/02/2024 19:47:50;"39,82 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 01'' Sul;63А 25' 33'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 19:45:53;"39,82 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 00'' Sul;63А 25' 33'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 19:39:36;"39,82 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 00'' Sul;63А 25' 33'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 19:39:36;"39,82 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 00'' Sul;63А 25' 33'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:29:21;;13/02/2024 19:39:36;"39,82 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 00'' Sul;63А 25' 33'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 20:01:07;;13/02/2024 19:37:49;"39,82 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 00'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:28:31;;13/02/2024 19:36:53;"39,82 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 00'' Sul;63А 25' 33'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:28:31;;13/02/2024 19:34:52;"39,83 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 01'' Sul;63А 25' 34'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 20:25:09;;13/02/2024 19:32:50;"39,81 Km NO De COARI, AM, 3,0 Km/h";Ligada;03А 52' 01'' Sul;63А 25' 33'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:28:31;;13/02/2024 19:30:53;"39,69 Km NO De COARI, AM, 4,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 29'' Oeste;;Ver no mapa;;4;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:28:31;;13/02/2024 19:28:52;"39,54 Km NO De COARI, AM, 3,0 Km/h";Ligada;03А 52' 06'' Sul;63А 25' 26'' Oeste;;Ver no mapa;;3;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:28:31;;13/02/2024 19:26:51;"39,47 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 08'' Sul;63А 25' 24'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:28:31;;13/02/2024 19:24:50;"39,47 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 08'' Sul;63А 25' 24'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 19:44:18;;13/02/2024 19:22:49;"39,50 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 07'' Sul;63А 25' 25'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:28:31;;13/02/2024 19:21:52;"39,52 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 07'' Sul;63А 25' 25'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:28:31;;13/02/2024 19:19:51;"39,57 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 05'' Sul;63А 25' 26'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 19:20:08;;13/02/2024 19:17:50;"39,62 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 04'' Sul;63А 25' 27'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:28:31;;13/02/2024 19:15:53;"39,66 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 28'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:28:31;;13/02/2024 19:13:51;"39,67 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 29'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:28:31;;13/02/2024 19:11:50;"39,65 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 04'' Sul;63А 25' 28'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:28:31;;13/02/2024 19:09:49;"39,62 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 05'' Sul;63А 25' 28'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 19:09:18;;13/02/2024 19:07:49;"39,61 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 05'' Sul;63А 25' 28'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:28:31;;13/02/2024 19:06:52;"39,60 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 06'' Sul;63А 25' 28'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:27:41;;13/02/2024 19:04:51;"39,61 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 06'' Sul;63А 25' 28'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 19:03:28;;13/02/2024 19:02:49;"39,63 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 05'' Sul;63А 25' 28'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:27:41;;13/02/2024 19:00:53;"39,67 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 04'' Sul;63А 25' 29'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:27:41;;13/02/2024 18:58:51;"39,71 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 31'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:27:41;;13/02/2024 18:56:50;"39,75 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 31'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:27:41;;13/02/2024 18:54:49;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 18:54:18;;13/02/2024 18:52:48;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:27:41;;13/02/2024 18:51:52;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:27:41;;13/02/2024 18:49:51;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 18:49:18;;13/02/2024 18:47:50;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:27:41;;13/02/2024 18:45:53;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:27:41;;13/02/2024 18:43:52;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:27:41;;13/02/2024 18:41:50;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:26:51;;13/02/2024 18:39:49;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 18:39:18;;13/02/2024 18:37:49;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:26:51;;13/02/2024 18:36:52;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:26:51;;13/02/2024 18:34:50;"39,77 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 18:33:28;;13/02/2024 18:32:49;"39,77 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:26:51;;13/02/2024 18:30:52;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:26:51;;13/02/2024 18:28:51;"39,77 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:26:01;;13/02/2024 18:26:50;"39,77 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:26:01;;13/02/2024 18:24:49;"39,77 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 18:24:18;;13/02/2024 18:22:48;"39,77 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:26:01;;13/02/2024 18:21:52;"39,77 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:26:01;;13/02/2024 18:19:51;"39,77 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 18:19:18;;13/02/2024 18:17:49;"39,77 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:26:01;;13/02/2024 18:15:52;"39,78 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:25:11;;13/02/2024 18:13:51;"39,77 Km NO De COARI, AM, 1,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;1;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:25:11;;13/02/2024 18:11:50;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 03'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:25:11;;13/02/2024 18:09:49;"39,76 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;13/02/2024 18:09:19;;13/02/2024 18:07:49;"39,78 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:25:11;;13/02/2024 18:06:52;"39,77 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
CAP. BRAVO 6;;LMNAVEGACAOETRANSPORTELTDA0145;;16/02/2024 23:25:11;;13/02/2024 18:04:50;"39,77 Km NO De COARI, AM, 0,0 Km/h";Ligada;03А 52' 02'' Sul;63А 25' 32'' Oeste;;Ver no mapa;;0;-;;;
